Source,Target
83816512,4210089966
86501945,114090438
90610280,1312222531
94624287,103635307
150744194,1299303238
27804330,205237279
76130692,1334627681
86501945,135598925
39422238,204824540
9224756,184942183
91807558,183519381
36243813,195460627
52418104,1289490764
26092322,145847075
76835614,114017466
881766915,1312222531
24185976,132053463
25217355,163770644
66862912,143302722
162608824,1321296531
58610484,145487455
9224756,181369854
5388228,124357947
162608824,1288214837
14243506,1286329397
52418104,1316902750
9224756,36258959
25217355,151746483
848706,124227911
2613432,1292875679
2613432,125839683
9617848,166825849
9224756,173911158
9842412,161318765
60134161,161103922
189590672,1330342723
146399215,1288882113
99043593,1288214837
79510175,106165777
4654613,150729083
69552723,107672454
24603500,132053463
9617848,154099455
96673099,174216632
90267481,1312222531
70640408,157773358
4575257,166337079
47720641,100930933
59270414,150729083
27357992,145847075
879563668,1343551460
23946033,121934306
4577782,193531525
92403157,143302722
28022161,132053463
86987016,131249849
879563668,3018483916
76198965,161296585
145487455,1289490764
94624287,4210119109
98285908,114017466
76130692,161296585
55769427,150729083
55143463,191208505
70640408,124357947
4577782,200769079
4575257,165733156
91807558,184840846
69737025,200296433
4654613,2801851002
73613424,161046081
848706,149704539
12097938,114090438
16733864,153648349
28166907,1282311441
5388228,157485424
82497590,4210126298
86987016,204824540
97565354,157485424
90610280,121820613
91807558,153648349
38877650,204337017
91807558,153718931
192455969,1343551460
94624287,200763008
98358874,189590672
74775410,159385669
93860229,145487455
79817857,190082696
192455969,1334819555
82497590,4210140884
95674353,193531525
95674353,200769079
16733864,149594827
889458895,1312222531
52099693,113940042
4575257,116953780
83816512,151746483
74775410,173304897
99043593,919571938
72951846,150729083
83519826,121934306
9842412,55769427
47720641,192455969
47720641,190082696
47251452,108290504
4104125,168719708
24354313,102134673
90610280,131249849
76903346,131249849
129774422,1288882113
75027704,4210097159
76214153,193531525
76214153,142263535
83519826,138006243
5124864,183519381
9842412,157674565
59270414,173304897
62318514,1289243028
43406934,163770644
7882870,114395901
69552723,174216632
79238269,1330342723
27357992,148366613
98285908,891191580
27357992,145608581
43406934,150229711
69552723,150729083
192619145,1288214837
69737025,4210117453
75027704,163770644
28290843,1288882113
3923682,107639228
55769427,181343428
195460627,1306266525
189590672,1343551460
80281795,148366613
75027704,1335113835
74973139,3018483916
79817857,149213910
52418104,114457229
43406934,124227911
80281795,139660479
69552723,181369854
4575257,115592961
55769427,163770644
72816309,135598925
190082696,1343551460
28290843,193775966
63190737,2801280572
59270414,168719708
2613432,205640436
3923682,126744593
52418104,140172145
130828816,1289490764
24185976,204308271
76214153,162608824
74973139,2279609970
98358874,153473198
52418104,126596746
98358874,129975664
87445476,4210126298
185443292,1288214837
83519826,130828816
75027704,126596746
52418104,103635307
9842412,205640436
80281795,130701444
86501945,1316535847
88273585,165733156
43406934,1282105669
40347166,162868743
8692664,865915315
88273585,103635307
52418104,126231945
62318514,4210119109
4575257,43406934
72816309,181343428
76214153,165733156
20089843,113940042
86501945,4210125099
24185976,193531525
8692664,110200422
55143463,142606810
9224756,28022161
25974101,142606810
52418104,4210153126
69737025,181647926
71267560,131249849
34352273,131249849
148283060,1316902750
91807558,150229711
63135867,157674565
23946033,153976015
34352273,106165777
44461941,132053463
45084792,149899117
44461941,134560555
71052956,177477856
91807558,139660479
4104125,16733864
78650965,184565670
31512782,193775966
25974101,131249849
9224756,46247651
98251732,196699116
44461941,122140584
160993911,1313323035
19894307,194450716
4068193,1306266525
4068193,177477856
162608824,1283280774
161593684,1334819555
86987016,159385669
78650965,1327163397
44260953,1327163397
34809795,100066346
19894307,1321296531
78650965,1289490764
9224756,170201317
97565354,148366613
4068193,205349734
82880672,193662353
97565354,150729083
25974101,150729083
71052956,155781252
91807558,165690674
31512782,169108374
23946033,170897317
23946033,145608581
55143463,150744194
71267560,139660479
8692664,114017466
59270414,205640436
24185976,192455969
78650965,115592961
71052956,2802164966
63135867,114017466
91807558,115592961
150729083,1316535847
4104125,111979921
34352273,151201029
151201029,1321296531
154130895,1289243028
9224756,79510175
9224756,79619799
79817857,200769079
44461941,2802164966
9224756,107639228
151746483,1316902750
153718931,1343871089
151746483,1335113835
76134821,190082696
76134821,165733156
71052956,204824540
91807558,102134673
5388228,204983213
91807558,100532134
71052956,1282105669
98251732,148366613
4104125,100066346
4104125,39555362
5681781,44461941
16609230,1292875679
16609230,159385669
97565354,881766915
31512782,200769079
78650965,121820613
44461941,153976015
86987016,4210097159
79817857,194450716
34352273,148283060
149899117,1292875679
157485424,1334627681
149899117,1321296531
9224756,62916508
155781252,1335113835
53964585,1335113835
149899117,1334819555
34352273,191208505
4104125,150468666
91807558,124357947
150468666,1313323035
91807558,123044942
154570441,1343551460
19894307,157485424
4104125,148283060
9224756,181647926
163770644,1289490764
96673099,1316535847
71052956,114017466
65837984,4210153126
23923803,185443292
8692664,158842170
24185976,159385669
33849332,125839683
5388228,17145004
71999127,158842170
92403157,106165777
80281795,113306721
63135867,4210155236
87445476,184942183
7877124,114395901
86987016,149704539
34809795,157725225
75951250,204824540
173304897,1316535847
23923803,1288214837
7877124,71052956
52418104,180923762
33849332,158842170
23923803,1321296531
76198965,205640436
79238269,153718931
44260953,114531698
83019370,185163786
76198965,4210119109
7877124,154570441
23923803,163770644
98285908,879563668
92403157,139264467
69552723,197347611
76214153,129774422
17145004,132053463
35440088,153297377
75951250,107639228
19880235,157485424
46247651,125839683
4432739,197347611
7877124,204824540
181391015,1327163397
25757504,153648349
7877124,192455969
71999127,1288214837
83019370,193775966
52418104,154570441
79238269,192455969
83019370,192619145
33213144,149899117
86519309,153473198
9360294,73613424
23923803,161296585
4432739,37461747
82880672,161593684
31512782,116067653
4068193,106165777
23946033,116067653
55143463,1289243028
143302722,1288214837
79238269,121820613
23946033,121748325
4104125,1292875679
5388228,114017466
9224756,16733864
5681781,170215575
52418104,205640436
97565354,100066346
71052956,146416000
79817857,174306211
79817857,2800006345
44260953,194450716
79817857,2799853436
25757504,197347611
91807558,190082696
145487455,1334819555
79817857,181647926
91807558,185163786
79238269,106165777
69552723,2801851002
71267560,1289243028
87445476,141596103
7877124,32625721
4068193,32625721
3923682,2799503643
71999127,106165777
169108374,1321296531
66862912,181391015
91807558,1288214837
168719708,1343551460
63135867,205640436
168719708,1321296531
5388228,38877650
4432739,12315562
168719708,1299303238
4432739,12097938
52418104,192455969
52418104,193531525
168635309,1288214837
69552723,1327163397
79238269,131249849
33849332,1316535847
5681781,1321296531
76198965,183519381
76130692,126596746
24354313,1289243028
25757504,193531525
62318514,1288214837
88273585,181343428
37461747,129975664
69552723,103163165
32021983,200296433
65837984,177477856
9842412,52099693
4654613,203951103
848706,76198965
28166907,204983213
99043593,203951103
70640408,161593684
68956291,205640436
59270414,126520041
98358874,2801851002
38877650,223532165
37461747,129774422
848706,70640408
28166907,1312222531
72951846,193775966
37461747,157614274
24185976,142606810
22299242,153297377
16097986,149899117
12097938,113306721
14243506,1283280774
28166907,150744194
27357992,102134673
47720641,138689650
90610280,111088046
21370196,1312222531
23946033,1313323035
25217355,148366613
23946033,1312222531
58610484,150229711
25254941,155660961
37461747,161296585
9842412,170201317
47720641,166825849
92446798,149899117
68956291,2799503643
36243813,1316902750
904495901,1288882113
2613432,22465464
82497590,204308271
21370196,184840846
36243813,1289243028
76903346,1334819555
93860229,157485424
60134161,196699116
36243813,200719446
63634437,148366613
70640408,126520041
32021983,169521973
60134161,196349391
47251452,201537933
72951846,166337079
94624287,184840846
76903346,1306266525
32625721,204824540
37461747,102134673
4575257,197323543
32021983,191208505
94624287,180670191
99043593,163770644
4575257,192619145
28022161,100066346
2613432,14243506
27357992,205274468
56590836,170215575
38877650,1344073410
27804330,161296585
36243813,1334627681
205237279,1312222531
881766915,4210126298
881766915,4210097159
73613424,108290504
28022161,154570441
255234318,1343551460
9842412,84218800
90267481,184840846
255234318,1313323035
84392919,113940042
25217355,1288214837
74801974,149594827
84392919,162868743
24185976,155660961
80281795,255234318
38877650,102335020
25217355,205349734
82497590,154099455
73613424,114395901
68956291,145608581
32625721,145847075
92446798,1288882113
9842412,78577930
82497590,159176309
859038795,2802934949
4577782,150468666
4577782,150744194
8204097,125839683
28022161,169108374
76903346,160993911
73613424,137902535
8087733,157485424
21491767,1321296531
76569877,1327163397
25254941,121934306
79619799,1313323035
92446798,200769079
84392919,102134673
881766915,2802164966
83816512,140172145
32389192,113306721
72951846,1288882113
37461747,181647926
60134161,100930933
24354313,196349391
4654613,2799853436
73613424,166825849
65837984,194450716
205274468,1321296531
76569877,153718931
63634437,1286329397
76903346,145487455
205274468,1289490764
881766915,2799503643
76903346,193775966
8961855,150229711
1850255,14243506
82497590,181369854
68956291,177725633
83519826,4210145102
37461747,1335113835
57206974,149594827
37461747,1334627681
4654613,4210140884
93860229,113940042
99065089,110200422
28022161,1292875679
70931966,162868743
74801974,170215575
879563668,1306266525
39804081,158842170
24185976,157614274
28290843,131249849
8087733,150744194
98704320,879563668
59270414,161296585
83816512,183519381
4575257,141596103
74973139,183519381
90610280,200777214
913481162,4210097159
93860229,196272386
13469542,107672454
919571938,1289243028
93860229,2801851002
76903346,4210140884
9617848,4210119109
98358874,185443292
90610280,166825849
32625721,1343871089
99542240,157485424
25254941,197323543
25254941,197347611
39343248,163770644
79510175,163770644
65837984,160993911
98704320,151746483
47251452,173304897
25254941,1283280774
69552723,142606810
32389192,150729083
21370196,149594827
2613432,157674565
7882870,159385669
8692664,13469542
32021983,146399215
98704320,205237279
200763008,1334819555
9617848,3018483916
9617848,2802934949
99542240,129975664
73613424,4210087915
74656192,204983213
74973139,161103922
32021983,149704539
32021983,160993911
39343248,139660479
32625721,1289490764
76903346,4210125099
4654613,148366613
76569877,100066346
93860229,1313323035
99542240,153297377
4654613,137902535
2613432,150729083
88273585,197251160
65837984,131249849
13469542,1316535847
25254941,203951103
47720641,4210119109
24943067,1306266525
25254941,189158943
36243813,151746483
80281795,150729083
848706,31512782
9842412,98251732
18014758,142606810
90610280,1321296531
84884186,161296585
47720641,4210089966
98358874,159385669
32625721,2802164966
74775410,114017466
2613432,126520041
13469542,100066346
94624287,107639228
21370196,150229711
5388228,4210089966
32389192,200769079
151201029,1288882113
93860229,114027177
76130692,150729083
25217355,195460627
90267481,1306266525
98285908,107672454
98251732,115592961
52418104,1288882113
19894307,153297377
82497590,110200422
163770644,1316902750
44461941,205349734
82497590,149704539
879563668,1313323035
25757504,200777214
879563668,4210140884
71052956,149899117
94624287,4210089966
4068193,158842170
879563668,4210089966
23946033,126231945
879563668,1288882113
38877650,161046081
165733156,1288214837
44260953,205640436
74775410,1313323035
58610484,121748325
76569877,4210155236
4068193,149594827
881427289,1306266525
91807558,196272386
25217355,183519381
58610484,124357947
63135867,195460627
83019370,143302722
25217355,184840846
8087733,1321296531
4104125,205274468
39422238,158842170
71052956,145487455
90610280,904495901
4068193,31512782
58956616,200763008
32597200,1288214837
53964585,184565670
865915315,1321296531
13469542,1289243028
153718931,1321296531
84392919,126231945
84392919,121748325
79238269,129975664
4577782,162868743
98285908,131249849
76835614,4210155236
25974101,177477856
25217355,1334627681
9224756,223532165
4654613,4210153126
44461941,4210153126
22465464,124357947
169108374,1316902750
21491767,1288214837
98704320,162868743
926574661,1334627681
7877124,12315562
141596103,1327163397
52099693,148366613
91807558,1286329397
4432739,14243506
65837984,184565670
92446798,1316902750
9842412,73613424
5388228,205349734
39343248,158842170
19894307,149899117
32597200,1282311441
47720641,100066346
38877650,153718931
76134821,154099455
44260953,174216632
52099693,129975664
32389192,102335020
65837984,181369854
33849332,2279609970
153976015,1286329397
8087733,205237279
27804330,149899117
18014758,110200422
24943067,1286329397
76130692,149899117
4104125,219193219
31512782,145487455
93860229,102322142
62318514,107672454
921990950,1282105669
68618741,149594827
65837984,140172145
76134821,192455969
153976015,1344073410
68618741,204824540
79238269,124227911
153976015,1321296531
24354313,172675005
55143463,1321296531
166825849,1292875679
79238269,126520041
848706,174216632
52099693,142606810
74775410,2799503643
73613424,170897317
74656192,114832834
76903346,114395901
53964585,148366613
71052956,185443292
891191580,4210117453
91807558,146655781
65837984,103163165
23946033,153297377
158842170,1343551460
76835614,182534213
94624287,173911158
158842170,1288882113
74775410,149704539
82497590,121748325
65837984,110200422
73613424,200763008
76130692,3018483916
148366613,1289490764
4068193,2799503643
78650965,196699116
27804330,181647926
38877650,1288882113
891191580,1282105669
99043593,200296433
14243506,129774422
69737025,161296585
27357992,195460627
24185976,174306211
63135867,157485424
99043593,184565670
53964585,113940042
82880672,204722609
891191580,1343551460
9224756,33213144
68956291,114832834
93860229,154099455
93860229,170215575
9617848,204824540
44461941,149899117
149213910,1334627681
44461941,145847075
74775410,121748325
65837984,165690674
31512782,196699116
4104125,20089843
99043593,114531698
9617848,921990950
9842412,39555362
34352273,145847075
90610280,163770644
18014758,162868743
34352273,146399215
70640408,172675005
76134821,113306721
9617848,881766915
51556381,2801280572
23946033,157773358
78650965,185443292
86987016,4210140884
66946132,2802164966
73613424,204722609
44461941,159385669
59270414,2801851002
68956291,113306721
18014758,169108374
14243506,114457229
55143463,114832834
94624287,142606810
44461941,154130895
904495901,1327163397
157674565,1286329397
71052956,4210153126
90610280,2279609970
99043593,2799503643
33849332,196349391
90610280,107672454
76198965,145608581
4654613,43406934
59270414,200763008
4104125,181547552
55143463,161296585
52418104,1335113835
154570441,1316902750
4068193,203951103
86987016,165733156
5388228,135598925
9617848,169521973
70640408,201537933
9617848,170215575
87445476,100066346
161593684,1312222531
32389192,157485424
24354313,1313323035
145872427,1286329397
9842412,62916508
94624287,1316535847
45084792,203951103
8692664,69552723
38877650,180923762
71052956,193531525
94624287,1288214837
71052956,2801952686
90610280,107639228
90610280,187531555
90610280,185443292
4654613,1299303238
9617848,162608824
70640408,173304897
9842412,188538660
71267560,151746483
78650965,1288214837
58956616,158842170
80281795,1306266525
155660961,1289490764
65837984,129902397
83019370,114395901
9224756,69552723
73613424,190082696
94624287,193531525
45084792,174216632
52418104,4210126298
47720641,157674565
9617848,2802164966
9617848,2800006345
155781252,1292875679
9224756,32021983
71052956,166825849
44461941,121748325
887968799,1288214837
161103922,1292875679
93860229,139264467
86987016,181547552
69737025,114395901
86987016,184840846
73613424,183935753
31512782,205237279
848706,80281795
94624287,197251160
9224756,160993911
91807558,161593684
76835614,126596746
76835614,197323543
161046081,1289490764
90610280,121934306
72951846,102134673
91807558,1313323035
9842412,1343551460
7877124,1321296531
4575257,184942183
184840846,1343871089
36243813,2279609970
90267481,114832834
17145004,140172145
24354313,203951103
3923682,124227911
79238269,1288882113
9842412,153976015
59270414,182534213
4575257,193662353
86501945,1335113835
23923803,115592961
204337017,1288214837
27357992,223822909
16097986,1316902750
55769427,113940042
72816309,150229711
43406934,197347611
28290843,1316535847
96673099,184840846
63634437,150229711
59553526,255234318
2613432,25974101
36243813,205640436
72816309,161046081
75027704,181647926
95674353,162868743
25254941,181547552
74973139,113940042
24354313,204308271
68956291,1316535847
70640408,100930933
25254941,181369854
4575257,183519381
75027704,196349391
52418104,126744593
76569877,126307644
134560555,1316535847
62318514,181647926
43406934,1282311441
32021983,204308271
204778367,1327163397
182534213,1289490764
92446798,163770644
46247651,129774422
96673099,4210097159
181647926,1288214837
5124864,1330342723
8087733,14243506
9842412,107639228
83019370,204465549
79817857,161103922
25757504,149213910
59270414,116067653
55732556,2802934949
46247651,121748325
70640408,130701444
21370196,1289490764
84884186,107639228
3923682,140172145
86501945,4210117453
87445476,4210155236
83519826,185163786
4575257,1292875679
9617848,90610280
37461747,141596103
8087733,149704539
43406934,1334627681
83019370,1306266525
23946033,1299303238
25254941,161103922
24354313,200296433
3923682,138689650
1850255,161296585
46247651,146399215
69552723,197323543
37461747,153648349
36243813,201537933
43406934,162608824
23923803,149899117
62318514,200296433
88273585,174306211
65837984,1313323035
99542240,158842170
74973139,2800006345
74973139,4210089966
98358874,145487455
4575257,125749732
25757504,102335020
21370196,151746483
70640408,116067653
99542240,145487455
82497590,1288882113
21370196,154570441
99542240,1316902750
25757504,111088046
22465464,1312222531
9617848,58956616
98358874,150729083
2613432,181343428
24354313,205349734
196349391,1321296531
88273585,185443292
40347166,150229711
79510175,150229711
9617848,26092322
2613432,162608824
99542240,189590672
74973139,192619145
62318514,219193219
25254941,1288214837
65837984,1288882113
16391192,158842170
28290843,184840846
84884186,1282311441
36243813,126744593
197251160,1289490764
23946033,204465549
26092322,126520041
75027704,116067653
4575257,169521973
62318514,197347611
47251452,182534213
88273585,2801851002
88273585,142606810
28290843,205237279
4575257,160993911
21370196,165690674
26092322,121820613
84884186,159385669
66946132,200296433
75027704,161103922
63190737,195460627
17145004,150744194
2613432,114531698
82880672,107672454
43406934,145847075
86501945,180923762
76569877,100532134
46247651,4210155236
47251452,180923762
200769079,1330342723
191208505,1306266525
69552723,172675005
192455969,1316902750
70640408,121797337
52418104,100066346
79510175,115592961
200763008,1327163397
72816309,255234318
99542240,4210140884
9360294,1321296531
4575257,118564535
191208505,1286329397
76214153,184565670
190082696,1335113835
55769427,168719708
76214153,183935753
98358874,124357947
23923803,148366613
5388228,203951103
76214153,121797337
24185976,1313323035
69737025,1327163397
28022161,1321296531
76569877,193531525
86519309,166825849
80281795,100066346
177725633,1286329397
3923682,181647926
3923682,204722609
92403157,114090438
99065089,4210125099
71999127,168719708
3923682,205349734
848706,1321296531
5388228,16609230
23923803,177477856
33849332,114832834
52099693,205237279
63190737,121748325
180670191,1286329397
28022161,2800006345
44260953,116953780
17145004,121820613
71052956,122140584
75951250,155781252
15057530,145487455
62318514,122411786
172675005,1282311441
44260953,103163165
37461747,177477856
59270414,100066346
33849332,153297377
76569877,184942183
173304897,1288882113
80281795,189590672
52418104,177477856
69737025,1316535847
26092322,1321296531
66862912,110200422
82880672,157674565
27357992,154526488
87445476,181547552
75951250,204308271
73613424,106165777
72951846,4210125099
9842412,145487455
37461747,2799503643
78577930,196699116
24603500,102134673
84392919,181343428
72951846,4210155236
82497590,174306211
24185976,100930933
79817857,102335020
83019370,173911158
63190737,102134673
83519826,2800006345
137902535,1316902750
34809795,185163786
84392919,161103922
76569877,204308271
205237279,1313323035
9224756,887968799
25974101,1312222531
9617848,113306721
57206974,100066346
90267481,150229711
79238269,192619145
5124864,38877650
4577782,143302722
91807558,1316535847
17145004,126307644
71052956,107639228
55732556,124357947
4577782,28022161
3923682,1335113835
34809795,203951103
52099693,1289490764
3923682,2801952686
84392919,149213910
59270414,114090438
140172145,1335113835
848706,205237279
205274468,1327163397
92446798,913958620
80281795,116953780
82497590,102134673
82880672,177477856
4654613,153718931
60134161,189590672
82497590,158842170
66946132,2800006345
76569877,1343551460
18014758,159385669
4577782,126520041
4577782,125749732
76903346,114832834
90267481,204983213
33849332,181369854
90610280,169381384
4654613,154099455
76134821,185163786
70640408,203951103
52099693,139660479
9842412,192619145
88273585,185163786
76569877,1343871089
60134161,181391015
32389192,1334627681
90610280,867280407
47251452,169108374
153473198,1289243028
70640408,103635307
27357992,193531525
4104125,2279609970
47251452,168719708
8692664,149704539
25974101,194450716
24185976,157485424
69737025,159385669
8692664,59270414
47251452,146399215
76214153,204722609
88273585,219193219
52099693,161296585
47251452,154099455
26092322,203951103
4577782,121934306
150729083,1316902750
150729083,1335113835
25974101,124357947
90267481,219193219
24185976,181343428
32021983,1327163397
5388228,27357992
150744194,1292875679
51556381,149899117
69737025,1282105669
4575257,129774422
27357992,124055696
98251732,157485424
32625721,113306721
76198965,203951103
88273585,203951103
76198965,205237279
47251452,161103922
4575257,149704539
99542240,196699116
32625721,1344073410
98358874,165733156
47251452,149213910
88273585,189590672
87445476,149213910
151746483,1334819555
32021983,139660479
52418104,181647926
24943067,116067653
99542240,1334819555
4432739,106165777
70640408,200763008
52418104,196272386
82880672,1312222531
52418104,190082696
76134821,181647926
76214153,192455969
19880235,165733156
8692664,205274468
76835614,255234318
24943067,121748325
90610280,162608824
82497590,116067653
82497590,197251160
52418104,149704539
76198965,150229711
4654613,204722609
90610280,122411786
18014758,1313323035
52418104,1292875679
76198965,126744593
146655781,1288214837
59553526,155660961
46247651,149899117
4432739,170215575
52418104,146416000
60134161,4210089966
33213144,177477856
82497590,149213910
24185976,124357947
5388228,155660961
32625721,200769079
87445476,4210117453
32625721,161296585
98358874,1335113835
19880235,158842170
24603500,161103922
148283060,1316535847
82497590,139660479
26092322,197347611
4654613,193531525
9842412,131249849
4577782,14243506
70931966,170215575
146399215,1288214837
66862912,197347611
46247651,115592961
5124864,114832834
76214153,114832834
52099693,4210125099
5124864,2801280572
16733864,151201029
47720641,142606810
52099693,1312222531
146416000,1313323035
25974101,157485424
17145004,130828816
71052956,159385669
25974101,1286329397
87216513,4210087414
87445476,114457229
5124864,1316902750
4575257,2802164966
71052956,106165777
9842412,130238516
52099693,113306721
88273585,100930933
76569877,123044942
62318514,113940042
87216513,196349391
62318514,143302722
4575257,174306211
33849332,2799503643
8692664,76134821
62318514,185443292
26092322,153297377
76903346,2801851002
9842412,148366613
66862912,185443292
52418104,204250578
52099693,189590672
88273585,140172145
45084792,148366613
47251452,190082696
33849332,143302722
52418104,114017466
4104125,1312222531
66862912,205237279
76214153,181343428
88273585,146416000
82497590,223822909
76903346,4210126298
90267481,177477856
88273585,1344073410
70640408,169108374
52099693,200296433
47720641,184565670
99043593,158842170
76198965,110200422
4432739,150729083
76569877,122411786
47720641,123044942
17974374,115592961
76198965,4210117453
60134161,110200422
27357992,174216632
99043593,161296585
145487455,1292875679
76569877,161296585
90610280,145608581
4577782,3018483916
52099693,203951103
99043593,157485424
24603500,204824540
99065089,4210097159
76903346,1316902750
47720641,255234318
5124864,204308271
76198965,103163165
76569877,4210140884
82880672,150468666
98358874,921990950
5023651,149594827
98285908,255234318
36243813,177877127
5681781,149594827
9842412,66862912
34352273,1312222531
36243813,172675005
92446798,177477856
1850255,157485424
879563668,4210097159
200763008,1344073410
879563668,2799853436
91807558,4210117453
879563668,1330342723
65837984,181343428
78650965,1312222531
12097938,102335020
200769079,1288214837
9617848,146399215
76130692,192619145
28022161,142606810
9224756,181343428
9617848,145487455
9617848,143302722
84392919,100066346
2613432,130442723
84392919,205640436
83816512,131249849
68956291,135598925
35440088,196699116
38877650,148366613
9617848,70640408
23923803,1289490764
86987016,148366613
4068193,205237279
92446798,174306211
19894307,185443292
58956616,159385669
74775410,155660961
9617848,44461941
79510175,161296585
36258959,153473198
3923682,100930933
83019370,113940042
848706,79238269
160993911,1282105669
68956291,116067653
160993911,1316535847
68956291,116953780
73613424,184942183
83019370,4210097159
95674353,881766915
22465464,204824540
74775410,205640436
97565354,162868743
55732556,1335113835
83019370,2801851002
3923682,193531525
92446798,170215575
65837984,205274468
181343428,1321296531
9224756,161318765
65837984,197251160
74775410,200296433
34809795,149899117
881766915,1288882113
95674353,146399215
36243813,160993911
84884186,142606810
83019370,140172145
38877650,143302722
183067930,1306266525
83019370,161103922
35440088,183519381
72816309,126596746
66862912,126307644
24354313,190082696
72816309,126231945
255234318,1288882113
9360294,183519381
181647926,1321296531
20089843,196699116
39804081,125839683
25254941,126744593
83019370,154099455
79238269,138006243
168719708,1313323035
8204097,196699116
63135867,1313323035
168719708,1334819555
15057530,1321296531
31512782,125749732
25757504,139264467
68956291,1327163397
92403157,140172145
20089843,170215575
79238269,143302722
66862912,122140584
169108374,1312222531
201537933,1312222531
169108374,1316535847
28022161,204308271
38877650,121934306
83019370,149704539
73613424,116067653
848706,1289490764
181391015,1289490764
72951846,1334819555
181391015,1306266525
79576946,177477856
3923682,126231945
44260953,113306721
34809795,114832834
75951250,1321296531
21491767,149899117
95674353,183519381
4068193,140172145
44260953,192455969
73613424,141596103
83019370,1330342723
55769427,113306721
79238269,115592961
848706,195460627
86501945,2799503643
95674353,155781252
848706,204337017
84392919,145487455
79238269,205349734
36243813,196272386
859038795,2802164966
73613424,124227911
73613424,121748325
859038795,1313323035
848706,205640436
68956291,183067930
9617848,196272386
68956291,115592961
74973139,170215575
93860229,194450716
93860229,192455969
83519826,118347636
25254941,153718931
74973139,205640436
44461941,195460627
92446798,166825849
53964585,204824540
94624287,135598925
8204097,162868743
194450716,1289490764
93860229,197251160
848706,11701301
8087733,12097938
16391192,159385669
9842412,100066346
155660961,1288214837
91807558,125749732
155660961,1312222531
9842412,100532134
4104125,33849332
39422238,149899117
44461941,183519381
79238269,185443292
94624287,129902397
63190737,204824540
13469542,113306721
53964585,1330342723
71999127,204983213
204824540,1321296531
83519826,114395901
76134821,122411786
24943067,196349391
192455969,1312222531
91807558,114457229
21370196,204824540
9224756,86519309
79817857,122140584
21370196,114395901
40347166,204824540
69552723,158842170
22465464,121820613
34809795,194450716
153718931,1288214837
74656192,158842170
65837984,149213910
37461747,145847075
39343248,177477856
16097986,1289490764
24354313,115592961
22465464,114395901
192455969,1313323035
9224756,102322142
31512782,1299303238
44461941,2801952686
69552723,165690674
154099455,1334819555
83816512,1292875679
16609230,102197404
93860229,205349734
177477856,1343551460
58956616,114531698
92403157,204722609
22465464,1321296531
9842412,11701301
9224756,126231945
91807558,126744593
79510175,150744194
59270414,255234318
94624287,154099455
31512782,195460627
86987016,1330342723
31512782,192455969
25757504,1313323035
196349391,1334627681
31512782,189590672
43406934,124357947
9842412,97018004
188538660,1335113835
63190737,196349391
21250087,168719708
9617848,203951103
177477856,1286329397
55769427,2801280572
79238269,4210125099
73613424,200769079
16609230,150468666
14243506,124227911
76130692,1306266525
38877650,1312222531
92403157,103163165
43406934,149899117
37461747,110200422
68956291,196272386
86987016,205237279
91807558,153297377
93860229,149899117
74973139,173304897
59270414,129902397
72951846,181391015
16609230,154570441
86501945,161046081
21370196,203951103
93860229,173911158
157614274,1288214837
40347166,150729083
65837984,161103922
189590672,1334819555
204824540,1344073410
71267560,114017466
79817857,193775966
69552723,146416000
913481162,1330342723
78650965,183519381
39343248,113940042
86501945,161103922
24943067,1313323035
25254941,130442723
204983213,1282311441
83816512,168719708
4104125,24603500
75027704,149899117
7882870,38877650
91807558,135140700
59270414,205349734
44461941,150744194
70931966,194450716
70931966,191208505
27357992,114832834
9617848,88273585
63634437,168719708
4575257,204778367
4575257,193531525
21370196,197347611
32021983,181647926
32021983,189590672
28290843,114832834
79510175,1312222531
36243813,2799853436
4575257,181369854
36243813,1330342723
1850255,174216632
95674353,150744194
32021983,194450716
36243813,2801952686
83519826,184840846
47251452,204983213
76569877,129774422
98358874,1343551460
59270414,1313323035
84884186,149899117
22465464,1288214837
47251452,139660479
65837984,1289243028
32625721,2799503643
8692664,17145004
2613432,158842170
76214153,1299303238
17145004,1321296531
83519826,149594827
83519826,151746483
9617848,43406934
36243813,145847075
47251452,150229711
36243813,149704539
84884186,194450716
52357470,153473198
36243813,114395901
28290843,181547552
72951846,161103922
32021983,125839683
25757504,102322142
70640408,108290504
83519826,129902397
28290843,189590672
193775966,1289490764
88273585,173911158
32021983,114531698
96673099,115592961
62318514,1327163397
69552723,154099455
74973139,1312222531
72816309,2802934949
59270414,165733156
69552723,153297377
9617848,27804330
197347611,1335113835
92403157,1343871089
69552723,126596746
47251452,157674565
36243813,185443292
9617848,72816309
4575257,158842170
72951846,153648349
8692664,4210089966
22465464,200296433
21370196,168719708
68618741,114017466
72951846,155660961
9842412,4210087915
36243813,197251160
56590836,153473198
2613432,113306721
76569877,107672454
74973139,126596746
76214153,4210140884
32021983,163770644
59270414,157485424
62318514,196699116
36243813,155660961
52357470,149594827
32021983,155781252
63634437,137902535
72951846,148366613
9617848,68956291
21370196,160993911
76214153,4210089966
65837984,204778367
28290843,145847075
69552723,114531698
76214153,4210087915
99542240,113940042
80281795,154099455
62318514,165733156
90267481,173911158
21370196,205349734
74775410,153297377
47720641,163770644
47720641,174306211
4577782,1286329397
93860229,149704539
76835614,146399215
76835614,149594827
83816512,158842170
891191580,2801851002
74775410,153718931
848706,53964585
99043593,129975664
